Jugador,walkingRhythm_ritmo,joggingRhythm_ritmo,lowSpeedRunningRhythm_ritmo,highSpeedRunningRhythm_ritmo,sprintRhythm_ritmo,veryHighSpeedRhythm_ritmo,acc_dist_3_4_aceleraciones,acc_dist_5_6_aceleraciones,max_acceleration_aceleraciones,num_efforts_0_1_aceleraciones,num_efforts_1_2_aceleraciones,num_efforts_2_3_aceleraciones,num_efforts_3_4_aceleraciones,num_efforts_5_6_aceleraciones,num_efforts_max_acc_aceleraciones,walkingDistance_umbral_est,joggingDistance_umbral_est,distance_above_95_percent_umbral_rel,maxSpeed_umbral_rel,esfuerzos_above_95_percent_umbral_rel
P. Struijk,37.75010290020812,44.74827967155012,14.419501433543031,6.25217225058849,2.1067224172126817,0.1725356311177034,73.62363636363635,0.7463636363636362,8.06818181818182,1.7272727272727273,0.7272727272727273,0.3636363636363636,4.636363636363637,0.3636363636363636,2.090909090909091,3698.734934587329,4382.6129862667885,24.29019700407856,31.26436363636364,2.4545454545454546
A. Bella-Kotchap,41.30475300492945,42.71009094789555,13.463319725697826,4.469501276273324,1.5217392347031171,0.2568467779747718,58.95625,0.39625,8.07875,2.5,0.375,0.0,4.5,0.375,2.0,4032.4725666337454,4167.414408312652,16.029896328168725,32.58,1.875
J. Ward,40.388997657870725,41.66280940578413,11.451517879351996,4.848584884461893,1.598445754011623,0.1277401713221696,50.40545454545455,5.397272727272727,7.961818181818182,2.1818181818181817,0.4545454545454545,0.3636363636363636,3.090909090909091,0.0909090909090909,1.9090909090909087,3970.42905529658,4095.577610200735,26.572072030144056,30.90763636363636,3.0
A. Mac Allister,35.97417724597519,52.59428555522723,16.72964774356781,4.872145824879541,0.9503956625302284,0.0580468684129071,46.1525,0.2199999999999999,7.768333333333332,1.1666666666666667,1.1666666666666667,0.5833333333333334,3.0,0.1666666666666666,1.9166666666666667,3492.0967774853257,5096.650244165077,19.46786514098924,29.952,2.9166666666666665
Stuart Armstrong,38.732892710244734,53.51896151261637,17.39233450133664,7.391590989672505,1.4927563296292643,0.0517565000671627,19.705,0.0,7.7575,2.0,0.75,0.25,1.0,0.0,2.0,3156.966565770534,4321.054903130643,18.41410626916121,29.853,2.0
J. Anthony,34.71503853990956,53.172705797405456,17.135101987867117,6.628378456469471,1.3305847308161622,0.3776051677634642,50.17,0.0,7.93,2.0,0.0,2.0,1.0,0.0,2.0,3339.123840358768,5114.505328299773,12.514226738988595,32.868,1.0
Diego Llorente,38.50305297743636,45.702114144859365,12.268102703711934,4.1512095602818695,1.321730038120999,0.13058803338443,33.31142857142857,4.211428571428572,8.177142857142858,1.8571428571428568,0.8571428571428571,0.1428571428571428,2.2857142857142856,0.1428571428571428,1.8571428571428568,3773.0642515458057,4466.0796241669295,20.702263645152875,30.929142857142857,2.571428571428572
H. Maguire,41.649792856609466,41.25569846931344,9.329038368670844,3.060690244374696,1.2504005643255494,0.078899892085576,41.54,0.0,8.0,1.3333333333333333,0.3333333333333333,1.3333333333333333,1.0,0.0,2.0,4028.266374812528,3987.495426514348,31.33717363321376,30.204000000000004,3.0
M. Guehi,36.34820599890477,42.83443963961159,10.830523004147686,3.729910169655417,1.0310002158091318,0.089491123470165,58.59166666666668,0.1525,8.11,2.1666666666666665,0.5,0.25,3.1666666666666665,0.0833333333333333,1.9166666666666667,3562.70857002833,4197.2043915961385,19.81968363070226,30.408,2.833333333333333
C. Pulisic,39.05140751555031,52.08286462752651,19.97613097725629,10.409760467948969,2.2177977818494066,0.0977630999510341,58.92,1.315,9.57,1.5,0.0,2.0,7.0,1.0,3.0,3024.576352677911,4023.463002363869,16.576810191024176,30.726,3.0
P. Hojbjerg,34.62520240388934,51.77778580845453,20.23612178568324,6.250183570016774,1.4761361771173365,0.1436568231593591,64.32333333333334,0.205,7.986666666666667,1.6666666666666667,1.1666666666666667,0.1666666666666666,3.5,0.0833333333333333,1.8333333333333333,3345.1260469506283,4993.223345793288,28.11904425094612,30.918000000000003,2.4166666666666665
H. Wilson,42.252385323805086,46.28084571318474,15.878239397773994,6.450270585670243,1.247934881425966,0.6831320941544957,40.96,0.0,7.88,1.0,1.0,0.0,2.0,1.0,2.0,2783.023779994628,3048.365037641768,33.02307751001871,33.732,1.0
W. Zaha,46.70028064806575,31.227634580434607,12.036570177601918,5.66691708159407,2.2367713302349466,0.5743521855336273,107.06454545454544,0.6781818181818182,7.910909090909089,1.5454545454545454,1.0,0.1818181818181818,8.090909090909092,0.5454545454545454,1.9090909090909087,4444.002078267381,2975.7089735338027,22.87636888398277,33.597818181818184,1.9090909090909087
M. Niakhate,36.80922261273743,45.08257179472791,11.75322781070366,4.378957500410166,1.1812898683522326,0.0823040514370083,59.855,0.345,7.925,2.0,0.5,1.5,4.5,0.5,2.0,3050.11447591661,3734.600449832341,13.243618504253362,30.69,1.5
M. Rashford,39.929635530071714,47.19404051382739,10.981412662113671,4.853889269602162,2.668640491028897,0.8451240268023351,76.78999999999999,1.574,11.01,1.1,0.3,1.2,6.0,0.6,2.2,3672.775585106431,4314.6591519583335,31.610678004159315,33.4908,3.9
T. Kehrer,38.63075281062192,42.95287064970576,10.57574938413075,4.531235803797818,1.3794565948774142,0.2285823300602932,51.30636363636364,0.3790909090909091,8.033636363636363,2.090909090909091,0.9090909090909092,0.1818181818181818,3.909090909090909,0.2727272727272727,2.0,3761.473863584629,4177.748524371293,22.18010420284059,30.66872727272727,2.4545454545454546
R. Kristensen,40.60243562637648,43.01000083854133,15.739544726814932,6.554615685924927,2.105917334389014,0.071348970077962,52.922,0.062,8.052000000000001,2.0,0.6,0.5,3.5,0.0,2.1,3846.5587547463742,4073.002875162034,21.89894319466248,30.1896,2.7
Roberto Firmino,30.646491444351657,62.61318779967185,21.969581159915165,8.317758495370416,1.7708038944703473,0.0830028319921149,63.65,0.5925,9.54125,0.75,0.5,0.25,2.5,0.0,1.875,2616.1082890616303,5281.44109713447,19.06323739028512,30.6495,2.75
M. Rasmussen,36.34002785354197,52.9220359991174,17.463267675881493,6.293999905416724,2.113945691397943,0.9292067961521736,53.275000000000006,0.025,7.755,1.5,1.0,0.5,5.5,0.0,2.0,3564.2440948566536,5190.266559356042,47.05114440855033,32.688,3.0
Goncalo Guedes,42.4491425758435,40.74919804829598,14.834688934826849,7.644986761910728,2.343192050844419,0.3765851129612707,65.8475,1.025,7.745,0.75,0.75,1.5,4.5,0.75,1.25,3381.347969113038,3231.4661060700364,16.28075244271138,32.265,1.75
K. Walker-Peters,38.44264744712005,44.57302646743841,12.989936112443065,6.284947038028448,1.630635017853454,0.065232761908294,68.9218181818182,3.608181818181818,8.14909090909091,1.818181818181818,0.7272727272727273,0.5454545454545454,4.454545454545454,0.7272727272727273,1.9090909090909087,3575.767429590373,4119.817434633426,20.54607324136907,30.331636363636367,2.909090909090909
J. Willock,39.73721530701587,43.69077518683729,18.232214839814773,7.991846643333062,2.8555352538442857,0.4278278238349898,46.8909090909091,0.4618181818181818,7.756363636363637,1.3636363636363635,0.7272727272727273,1.0909090909090908,3.272727272727273,0.3636363636363636,1.9090909090909087,3505.175248732356,3883.2551502329898,28.543100291720496,32.07927272727272,3.0
